"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"French Polynesia","PYF","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","407977858.449047","508521721.228887","598362792.761989","557270620.34854","621861789.955951","688761877.467172","763053748.013844","727757245.927409","650741021.160953","722369036.50157","633487534.97907","671653930.200302","660117942.379609","564273664.829532","581560094.176844","581560094.176844","581560094.176844","581560094.176844","581560094.176844","581560094.176844","581560094.176844","",
"Qatar","QAT","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","573626373.626374","803296703.296703","574395604.395604","498626373.626374","437087912.087912","378571428.571429","665934065.934066","467032967.032967","576648351.648352","651648351.648352","858791208.791209","1031593406.59341","",
"Romania","ROU","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11000000","9000000","18000000","16000000","49000000","96000000","96000000","116000000","143000000","124000000","131000000","951783338.187038","1160464157.60815","1624282412.09438","1702335817.56023","682463491.150052","641386614.54328","694116383.39262","733218617.543538","4805772255.72612","5083522748.60437","5391416913.71941","5929792424.66431","6555658958.93935","6983986124.91678","8142029279.29984","7625731190.75402","9115773922.13879","8781328572.96422","",
"Russian Federation","RUS","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4563000000","165900000","101500000","226750000","301170000","425210000","499950000","986410000","935980000","1113700000","2206750000","3436560000","3820380000","4666330000","5736970000","5105060000","5250020000","6103270000","5787730000","6750810000","7776540000","6903390000","6688670000","8235000000","9287270000","10432480000","9914970000","9646920000","3300490000","",
"Rwanda","RWA","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","247391.1941","1177879.691","2167890.787","4787133.694","3381209.373","3900858.402","7178167.343","3434139.729","2943145.752","2864348.412","4018681.526","4480205.059","3806522.131","3955134.63","2628306.15","3547338.963","1844128.847","3931029.558","12528777.12","21126523.97","13181734.09","5236945.152","4277427.435","3317909.718","6626256.7967","7850030.5032","7210000","9618445.7614","9809775.6874","0","0","0","0","0","106471877.034049","174202485.526231","182402478.095309","170199422.507475","183593635.929828","159199957.034255","172516840.964389","215292394.793657","260511615.550822","260710294.704425","280069130.465372","391212400.25492","474156653.561344","",
"South Asia","SAS","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","438446359.625","1085799703.59","1903860467.97","2628540133.96","3169839504.27","5294965424.1","4979135238","6021563446.3","6539707092.1","5679748870.5","5802175384.7","5589540496.6","5944809723.1","5309743396.448","5748542119.576","5571348376.548","6051067455.752","5932209558.424","6664947308.712","9524337206.469","9997037447.538","12284445954.9881","14550388902.4278","13340378995.3706","15077036448.3176","17193975421.2866","19157188517.2902","24124362140.4357","30351370033.6622","28678483381.6391","33909208828.7692","42507198068.3555","54029097315.3987","71707884028.0632","74911674450.1611","81997033718.8324","96395627272.8421","107979911629.856","110834477983.344","115816281171.273","117612821345.588","110677220007.976","117313440762.234","131744994735.421","139830764844.691","147114980901.56","157038730583.409","176486579387.249","",
"Saudi Arabia","SAU","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93866666.6666667","105600000","123466666.666667","216186666.666667","214400000","236480000","243733333.333333","245920000","268773333.333333","273304000","295434400","317361866.666667","290788000","334914666.666667","334029333.333333","302253072.128875","294914319.733333","287019259.822221","",
"Sudan","SDN","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","40492912.29","68978424.07","127889999.4","262200012.2","383991638.2","133111251.8","274461547.9","284769226.1","260808441.2","113319999.7","137817779.5","217355560.3","416733337.4","61900001.53","45400001.53","123699996.9","75199996.95","107199996.9","346200000","221520000","419600000","686600000","665100000","640800000","739600000","977690000","1223600000","1402950000","703788385.657612","800828762.026369","999710750.072104","1590626089.41345","1394395643.14033","1455537377.36537","824220909.259269","595843243.828036","619508803.404154","506556821.863654","151392010.452944","153411466.260786","212936009.907809","425214350.607035","522317287.755546","495355092.526947","1119019556.08389","1499430935.49713","",
"Senegal","SEN","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","8516660.69","26316661.83","45992790.22","43064205.17","55615661.62","56270721.44","77054306.03","68192329.41","66310363.77","58966156.01","53758190.16","79418968.2","108949920.7","117822601.3","117543090.8","112755683.9","142067581.2","162562484.7","175676010.1","170008346.6","113831893.9","146028708.531702","150479199.090095","150465321.909724","147418829.384458","186030796.621089","234066647.202215","304944980.104743","346122851.387288","512080217.289468","634031644.83902","789138740.083851","926064834.773512","1193376015.83581","1482085064.11005","1355834396.89549","1479119819.84591","1616025932.88878","1576225069.3752","1777897284.37353","1931624792.77188","1757754461.80459","1980581469.64264","2148911385.0578","2427531906.29455","2525650779.22447","2607382542.72731","3096612464.03996","3007014615.17769","",
"Singapore","SGP","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Solomon Islands","SLB","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2356276.60069207","4323108.47219546","4528052.88610086","3224827.51946115","3881133.40250381","8696489.92961487","7162382.82134577","10741652.5643296","12632927.017726","9141559.76764478","12514457.3053831","14278624.9239779","16928911.0471352","20723053.994901","20640175.108854","16335086.9792382","18587890.8269827","20282719.8268633","16328761.3327481","19899017.7223108","25474128.7558912","27508844.2074603","51031663.5957961","81144899.5911654","",
"Sierra Leone","SLE","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","95256.4552","87994.7394","80733.031","53041.108","79682.8642","39260.6258","57817.8428","76375.0598","79965.3456","51828.4068","27072.385","27764.2179","65673.314","57801.5745","55902.1309","23673629.7239531","25246637.867133","5984620.20463941","20330605.0454779","22476894.1272978","7134994.32395292","6215277.85062001","21815455.0998228","25889258.3929896","24714834.4807247","2435105.01066329","15622339.1751575","41973856.3828883","22578604.1440493","35896004.0391428","44218584.2669176","58811616.4467147","64534081.2062974","69660699.496721","62430104.569033","48163694.5951374","58230465.7642817","63556890.498319","73207824.6180989","177493122.191846","177031971.474238","232350066.92924","321604651.567055","",
"El Salvador","SLV","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","10600000.38","54000000","67839996.34","100000000","49040000.92","72480003.36","112199996.9","115440002.4","159119995.1","157160003.7","157291091.9","186639999.4","210740005.5","237820007.3","366278900.1","475234924.3","694308776.9","795747558.6","971731323.2","1063899861.97706","1083837806.96745","1199486081.37045","1338320959.45174","1386000000","1764200000","1924300000","1952600000","2121300000","2563000000","3028600000","3482700000","3709050000","3754750000","3402340000","3471836719.03","3643949246.05147","3914048534.33323","3966478547.83584","4160378001.28301","4274620676.02955","4561580070.95314","4996353544.71816","5391738701.98946","5656754219.242","5931312888.60975","7476058041.28767","7692816875.17177","",
"San Marino","SMR","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","16600000","18703507.5826059","17387420.6071369","17658928.6533927","21041053.3340256","21041053.3340256","",
"Somalia","SOM","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","36648132.32","57251785.28","7148530.483","19897026.06","21700494.77","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","1482000000","1577000000","1735000000","1735000000","1735000000","",
"Serbia","SRB","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","3764205524.12131","3545491380.15025","4649881250.56667","4117446496.11431","3960970272.17476","3546455139.87606","4024794307.00546","3696031997.17129","3370435504.05964","3205371733.83937","3589629282.39231","4445606867.08719","4237925900.80366","3868521647.51307","4597739283.38372","5704184319.31695","",
"Sub-Saharan Africa (excluding high income)","SSA","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","22659994.129","22638212.209","30732321.74","28418270.11","109083804.872","362107662.211239","419619361.9414","603376113.995496","716751265.420276","936740654.510572","1397703775.37314","1535195728.23427","1686019494.21365","1891603800.99093","1673439422.91773","1502909701.88167","1541440766.92255","1995964556.306","2096648601.03622","2370604950.57637","2355487645.7708","2363396696.75622","2681344581.15038","3140667622.3475","3118474403.79847","3051788008.47864","2815778388.62445","3654130840.02276","3705020874.67105","4778602596.85896","4798173841.40583","4082403852.26347","4627211271.90016","5510716581.28465","7806331696.7241","20110839918.0046","23282367301.0691","25732374457.28","28431876684.7946","28397099157.5827","31639686581.8296","37035410795.7521","37213674089.5158","37537539770.4323","39679285754.1581","42167423559.9787","38548300816.5699","42254951668.0265","49376879294.7612","49386853129.6082","43021914113.1946","49669094918.5916","53608920633.889","",
"South Sudan","SSD","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1985610.2","1138720000","1083000000","633830000","1267160000","80440000","86510000","135000000","267300000","",
"Sub-Saharan Africa","SSF","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","22659994.129","22638212.209","30732321.74","28418270.11","109083804.872","362107662.211239","419619361.9414","603376113.995496","716751265.420276","936740654.510572","1397703775.37314","1535195728.23427","1686019494.21365","1891603800.99092","1673439422.91773","1502909701.88167","1541440766.92255","1995964556.306","2096648601.03622","2374864403.39637","2362992086.5548","2370716821.85922","2692105789.68038","3140957111.9446","3118771089.31527","3052292001.04475","2816482616.33816","3654349687.0636","3705134895.6034","4778789772.22668","4801332850.70784","4084194705.93502","4629191186.86418","5515571692.66276","7813140006.88453","20122941008.9137","23295636860.9561","25737142480.7078","28435038502.5169","28413222640.8754","31657063532.351","37060672724.9013","37231343159.5717","37550414098.6802","39694361709.1981","42185847790.9083","38570387839.917","42276612915.9575","49399592989.4038","49410501348.916","43031893799.7621","49678607163.5178","53618960897.0299","",
"Small states","SST","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","4400000.095","23578669.1856","23529470.984","27965207.811","34857517.24","213182771.723139","380946018.942","470236537.0924","481096590.7929","564038807.691855","707878624.664147","729537744.565558","1239959297.03176","1312316684.35869","1202530462.86823","1091623358.87966","1171471502.44777","1617512984.52312","1609026509.78768","1722320574.42218","1976606210.21725","1876094227.84352","2067931760.75344","2014179994.00777","2510461431.78645","2526702253.92559","2476633975.47992","2438354553.81462","2231527751.21353","2192325579.07266","2274371550.38018","2336188010.10612","2594098586.79801","3197738084.76834","4155168976.55938","4584104658.0316","4967115494.59956","5634218673.54789","6558933177.74815","5988108066.86829","6708165352.45794","7739120684.30804","7929715222.20486","7448032725.87436","7959616479.01347","7643430149.22039","7773600807.71695","8686904157.96212","8973611428.82241","9437963222.94715","10396298405.7557","12483853700.0369","12525059910.0651","",
"Sao Tome and Principe","STP","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","298716.1577","596723.7353","773624.301","955742.4784","712219.4171","1096014.738","3254174.232","277999.5501","85516.572","70096.1947","63699.1858","157212.2127","310000.0024","","","","","","","800000","500000","560000","463800","553670.314438522","797330.560841438","1821460.08788983","1100000","1500000","1600000","2000000","3000000","2000000","6363257.45420498","6881334.4868734","6358889.79036748","26566722.9242651","26827848.8055731","19980196.8917738","18044840.5563265","18192067.2275615","17776130.4760228","11114429.3726563","8620359.24783976","10591491.6383431","10143926.646532","",
"Suriname","SUR","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","3099999.905","4699999.809","5400000.095","6000000","6099999.905","4000000","6000000","5900000.095","4500000","1700000.048","2099999.905","2799999.952","2000000","500000","4099999.905","4599999.905","3500000","200000.003","266666.6806","333333.3433","400000.006","1350000.024","2299999.952","1250000","200000.003","15100000.38","23500000","9100000.381","3900000","2100000","2800000","2200000","4600000","4300000","3893784.52780305","8057490.75","6993693.2785482","8833808.60389336","6705559.50380625","1493543.56631083","97912850.922945","98678756.5334151","96177384.3131186","124028649.078413","147616111.518767","148170216.467004","",
"Slovak Republic","SVK","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78525115.97","48492443.08","25742912.2191399","20787354.4322244","29128895.3295662","23214363.2611077","19242010.4835428","17795790.1522529","22498262.7839627","24388759.2848345","425324010.786375","702778958.346357","1210904294.51836","1343434296.87459","1661512193.07653","2050364971.52283","1672288994.85459","1590890346.32034","1753891235.79544","1927193403.7686","2071687508.93075","2395643258.39782","2138338117.25123","2119834516.06117","2164333033.86263","2210599186.1914","2544685949.43086","2463633269.32617","2428848211.80851","2316199137.46684","",
"Slovenia","SVN","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38299999.24","52200000.76","273399993.9","270000000","275400000","238000000","224500000","222900000","202300000","198200000","212700000","230700000","260900000","261100000","279395375.554442","320207430.481291","380241218.113463","173457864.074864","164466518.32453","210350062.954023","249086700.240327","314082541.468902","373328490.078964","399506454.562024","451975776.711201","501999475.61926","644842427.423636","662862979.137277","738061000.611783","826522548.906565","778988060.091007","",
"Sweden","SWE","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","5799107.552","11705249.79","12598646.16","16028392.79","20272895.81","26190416.34","41384174.35","60505138.4","48687911.99","46587486.27","65987792.97","67646598.82","136293.0089","24535535.81","22480361.94","23343118.67","18435108.18","98183372.5","104329017.6","127266342.2","152504684.4","206945068.4","232189392.1","231370147.7","249319122.3","255220836.857018","269921303.798516","315803567.074952","125562625.196401","363992361.710811","437804032.852545","578184768.644122","512116309.85076","1357412369.77668","1595817024.61163","1811506054.40485","2245090114.17167","3205455116.73307","4095491168.94481","3967954238.18227","4060977951.31987","4384693878.28591","4293492857.77708","4596010179.7734","4561047961.77625","3514685603.1632","2965219521.75538","3046806886.56865","3091731621.33963","3204794940.67372","3113268859.67089","3116526011.1869","3289436026.3086","",
"Eswatini","SWZ","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","3532128.334","7978280.067","9774999.619","12074999.81","14260000.23","16868654.25","35311187.74","39934127.81","37207046.51","53047302.25","52668056.49","47550159.45","55010177.61","78878868.1","94789123.54","109773315.4","112819404.6","108643890.4","110693702.7","82737571.72","77068580.63","82223879.5065459","75395830.2603552","83751347.7578842","78365182.9282171","70009838.5283754","56796073.4859676","52717094.5512915","44130934.4309573","65225295.5291864","82797580.5349868","95421869.7624513","95655068.5902868","95122183.1658119","89637366.0559554","93457762.6198995","54690323.8454676","63506470.1844086","88545679.8406554","75120413.2116206","95824457.5499699","95771402.3373992","98421043.9932031","144415393.563011","125737322.128684","118702081.809135","112495380.432469","132168224.635491","126482605.275691","",
"Sint Maarten (Dutch part)","SXM","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","54083798.8826815","55664804.4692738","72547486.0335195","62167597.7653631","55117318.4357542","60899441.3407821","55055865.9217877","50958978.603352","48596099.2011173","38686244.8156425","46482043.8268156","48417966.2849162","",
"Seychelles","SYC","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4259452.82","7504440.784","7320125.103","10761208.53","289489.5971","296685.5168","503992.56610965","704227.71370796","218847.040839842","114020.932342829","187175.367721608","3159009.30201354","1790853.67154878","1979914.9640209","4855111.37811764","6808310.1604278","12101090.9090909","13269559.8869849","4768023.42779726","3161817.72236295","16123483.2926724","17376950.5214324","25261929.1491792","17669070.0559239","12874328.2478163","15075955.04","18424230.9296372","22087023.3470993","21661247.9309142","22713694.6426079","23648219.3078321","9979686.56744174","9512244.92618821","10040263.1409193","",
"Syrian Arab Republic","SYR","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","92449996.95","635900024.4","901400024.4","773500000","436000000","410700012.2","386500000","321399993.9","349600006.1","323000000","334000000","360000000","430000000","385000000","350000000","550000000","352000000","535000000","339000000","313000000","238000000","220000000","198000000","180000000","170000000","135000000","889000000","855000000","823000000","795000000","1030442463.41463","1325013920","1349880000","1622538750","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","7166000","6053000","7467000","7717097","7481920","0","0","0","0","",
"Chad","TCD","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","33388.0186","1230126.262","1354244.59","345813.7214","793082.8333","","","204010.8591","321370.1546","724057.2572","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","793769.9556","607909.739","2062166.452","4513935.089","29322185.52","47306022.402","408370666.978","581926128.415","783067815.787","1047147372.112","1320461723.198","2338251722.831","2580209148.196","2130181265.586","2110681622.48","2274972996.225","2347583210.531","2826638608.766","2915041979.657","3109971578.055","3640387218.042","4128993002.8499","5019496591.36","6332859250.376","8359679943.83517","9576014059.68252","14235954483.0225","8345711204.18909","10428650049.9313","12571307442.4786","14199418748.305","17455884919.0994","21171325185.211","25443568924.1877","28817333406.4329","32932715959.0117","39711156211.7192","45745388010.2022","47928826184.2102","56810739669.5243","63095503861.5277","66119261560.7299","73297068095.1269","89080014865.0699","92438263586.031","88012194730.5735","93353693573.0771","94359742599.7917","92845575939.2917","90915989614.2806","97796404567.2691","106992459594.677","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","1426000000","1312000000","982000000","982000000","983000000","1694000000","2071000000","2490000000","2140000000","1513000000","1807000000","1714000000","1634000000","2021000000","1776000000","3063000000","3246000000","2819000000","3159800000","3483214006.973","8466011002.68","5418580998.5","6097864898.448","7005265861.718","10722006397.4766","9600222240.71107","11012679738.2478","11238224611.0333","11774007903.725","13261124230.4278","19844767032.5759","28254245327.0483","34648841597.9337","48595950299.4678","57500294465.2296","48458406733.8712","48453602725.4286","55146977171.1013","56424240168.5188","66296074190.7517","65190344377.728","57166863857.2404","59099713224.8552","69805738665.0811","77618230584.365","81590697403.2993","76323020820.5553","87978839403.7193","95492259197.3194","",
"Togo","TGO","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","4117078.304","4768728.256","7085149.765","8026711.464","9332795.143","7958757.401","9934704.781","7864382.267","6113699.913","6077686.787","6609351.158","15405231.48","21423255.92","20044149.4","21239006.04","22864608.76","26874572.75","28971286.77","16245307.92","11717650.41","15306066.51","15021583.9836836","29371378.3980966","26259729.7819491","18571009.4829956","22861815.5670859","34234286.8369947","68502540.4745959","103212650.698004","148687118.60365","179017072.484853","192577048.924825","232375010.317227","284825315.763316","338423735.377043","335854154.36554","336925895.726906","244453975.487468","344740603.030966","397472016.375385","427861354.591636","363741802.799497","367166876.401137","403610142.956524","450814504.645692","507962802.03796","650385610.227793","556636470.908806","556636470.908806","",
"Thailand","THA","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","18450120.93","24019487.38","45048793.79","104392875.7","188640701.3","383128845.2","477864776.6","618736022.9","846039184.6","893287170.4","877258728","795232543.9","841855346.7","926754028.3","943207946.8","973244506.8","1019360107","444564971.9","1111689453","1280921387","1695279817.21427","1805949705.36302","1658406238.36594","1424466819.78866","1460133613.76863","1696785433.37549","1252447488.20915","1379995429.498","1607350389.40425","1621875956.8177","1187020000","1333360000","1634850000","1898410000","3808000000","4433160000","5255620000","5656788795","6584860455.04827","6524114891.68417","5894665233.42878","6270025972.10662","6720117053.70659","7466081911.79321","8162162551.48331","8256962268.44208","9064843602.60467","8916777158.17364","",
"Tajikistan","TJK","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78562800","146024400","252002100","564376544.76","975868229.125","1513697962.075","2277502898.175","1565736892.46","2020504004.53","2722464917","3222350604.585","3697730868.065","3384055195.28","2258643220.12","1867398638.2685","2237179088.453","2183340530.606","2321884645.342","2186807504.316","2921713106.977","5345546873.54599","",
"Turkmenistan","TKM","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4420000","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","51100000.38","54465559.01","69379825.59","76343250.28","85339182.6719","201496974.467","433592532.3958","628713057.849","761426670.707","1054096668.608","1918072598.4711","2213111110.163","2065556664.097","2156019995.8774","2410054583.893","2613564025.675","3099914790.1577","3677575939.2965","4083431502.5065","4693743732.26","5697512670.492","6723790651.028","8311302762.76","8723895305.637","11117180278.656","12795777742.7495","12807176654.9219","13653728765.9245","15385429558.1622","17251160096.5262","19735422146.431","23971284252.2547","27615636817.0114","36227911425.1873","42498965671.7453","49012203491.1725","57895883052.5711","62044626040.6283","63076182610.9185","55421506561.7156","56882307191.5607","60303749395.0226","60612255616.5106","61885813469.1041","64815430262.0573","69055623192.9315","73854852511.7895","81590904804.3699","89556558888.3049","96906643529.4247","103659411651.232","131136300733.227","145368419393.318","",
"Timor-Leste","TLS","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","3642322.26019737","10444877.8846957","17655481.5100734","113347853.82017","137135947.623859","136896001.842","119859807.78","33649746.71","43679895.14","61586100","80174600","87044514.13","96320932.1295606","100557135.644561","127567120.92632","175486954.181369","185990984.181906","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","211000000","238000000","247719978.33","269739208.22","276823417.66","965676986.6","1355273696.9","2596234405.45","4307035781.9","5364265350.1","6041857665.9","5471128356.9","5661148528.7","6830427063.2","7040190612.1","6139836211.5","6118203063.3","7410711334.4","7205976288","6481886749.4","9575357970.9","10868207719.65","13816841294.95","13159204551.4","11424883677.5","11270768287.345","10548624278.3733","10807536015.9686","10816061251.5503","10329440883.1602","10469338651.0538","11949360975.0208","14891952683.0614","19888766336.8469","22536110258.7976","21371933124.5945","22987054773.2866","27680353530.1362","31196396502.8015","29251239577.6828","35030418066.1382","36008749959.5652","42399677732.8281","44233607090.7913","49836451241.9169","46421553708.4753","45561743581.7623","51636846764.8501","52141083312.3084","53963365251.5506","56888809028.7013","63267802085.8988","60240186130.9221","",
"Tonga","TON","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","793769.9556","607909.739","2062166.452","4513935.089","6694577.217","5374445.915","5541872.978","6057362.556","6572852.135","7088341.713","7603830.814","8119319.916","16475309.37","13463839.53","21871343.61","20869979.86","22388044.36","16612133.03","14867723.46","23958236.69","18764524.46","21334543.23","20963012.7","","","","","","","","52809898.1958876","62202215.2009268","58583707.1339724","65446538.4077905","68961604.0229032","78003327.7547784","81801197.1012207","103482459.81385","81921552.6875093","74029954.1372557","84337265.0633016","91248700.1959558","122679910.247892","119291080.318586","129278118.787493","107338352.853397","152205239.839826","142617525.724111","177732063.154193","185478904.850858","220299783.212795","225260864.202749","",
"South Asia (IDA & IBRD)","TSA","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","438446359.625","1085799703.59","1903860467.97","2628540133.96","3169839504.27","5294965424.1","4979135238","6021563446.3","6539707092.1","5679748870.5","5802175384.7","5589540496.6","5944809723.1","5309743396.448","5748542119.576","5571348376.548","6051067455.752","5932209558.424","6664947308.712","9524337206.469","9997037447.538","12284445954.9881","14550388902.4278","13340378995.3706","15077036448.3176","17193975421.2866","19157188517.2902","24124362140.4357","30351370033.6622","28678483381.6391","33909208828.7692","42507198068.3555","54029097315.3987","71707884028.0632","74911674450.1611","81997033718.8324","96395627272.8421","107979911629.856","110834477983.344","115816281171.273","117612821345.588","110677220007.976","117313440762.234","131744994735.421","139830764844.691","147114980901.56","157038730583.409","176486579387.249","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","22659994.129","22638212.209","30732321.74","28418270.11","109083804.872","362107662.211239","419619361.9414","603376113.995496","716751265.420276","936740654.510572","1397703775.37314","1535195728.23427","1686019494.21365","1891603800.99093","1673439422.91773","1502909701.88167","1541440766.92255","1995964556.306","2096648601.03622","2374864403.39637","2362992086.5548","2370716821.85922","2692105789.68038","3140957111.9446","3118771089.31527","3052292001.04475","2816482616.33816","3654349687.0636","3705134895.6034","4778789772.22668","4801332850.70784","4084194705.93502","4629191186.86418","5515571692.66277","7813140006.88453","20122941008.9137","23295636860.9561","25737142480.7078","28435038502.5169","28413222640.8754","31657063532.351","37060672724.9013","37231343159.5717","37550414098.6802","39694361709.1981","42185847790.9083","38570387839.917","42276612915.9575","49399592989.4038","49410501348.916","43031893799.7621","49678607163.5178","53618960897.0299","",
"Trinidad and Tobago","TTO","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","2626973.152","1642180.085","1416666.627","1416666.627","1416666.627","6000000","4250000","4916666.508","4833333.492","3666666.746","3306122.541","166666.6716","2111111.164","1717073.202","3247058.868","3388235.331","5176470.757","6564705.849","19547395.71","26785129.55","30397815.4372313","28126252.8484631","30199890.3227853","44567528.6575004","54400000","38100002.0159381","40900002.1872067","79100000","86800000","86900000","92400000","91200000","109400000","94500000","109300000","90900000","161839741.862165","138785056.693274","145129593.701646","144830210.187993","155202797.781241","145162743.210442","135092606.602892","138708322.564014","144013909.747584","194437635.916804","233993622.472017","204365466.531551","",
